296,Tozeur Nefta International Airport,Tozeur,Tunisia,TOE,DTTZ,1,E,Africa/Tunis
297,Niamtougou International Airport,Niatougou,Togo,LRL,DXNG,0,N,Africa/Lome
298,Lomé-Tokoin Airport,Lome,Togo,LFW,DXXX,0,N,Africa/Lome
299,Antwerp International Airport (Deurne),Antwerp,Belgium,ANR,EBAW,1,E,Europe/Brussels
300,Beauvechain Air Base,Beauvechain,Belgium,\N,EBBE,1,E,Europe/Brussels
301,Kleine Brogel Air Base,Kleine Brogel,Belgium,\N,EBBL,1,E,Europe/Brussels
302,Brussels Airport,Brussels,Belgium,BRU,EBBR,1,E,Europe/Brussels
303,Jehonville Air Base,Bertrix,Belgium,\N,EBBX,1,E,Europe/Brussels
304,Brussels South Charleroi Airport,Charleroi,Belgium,CRL,EBCI,1,E,Europe/Brussels
305,Chièvres Air Base,Chievres,Belgium,\N,EBCV,1,E,Europe/Brussels
306,Koksijde Air Base,Koksijde,Belgium,\N,EBFN,1,E,Europe/Brussels
307,Florennes Air Base,Florennes,Belgium,\N,EBFS,1,E,Europe/Brussels
308,Wevelgem Airport,Kortrijk-vevelgem,Belgium,KJK,EBKT,1,E,Europe/Brussels
309,Liège Airport,Liege,Belgium,LGG,EBLG,1,E,Europe/Brussels
310,Ostend-Bruges International Airport,Ostend,Belgium,OST,EBOS,1,E,Europe/Brussels
311,Zutendaal Air Base,Zutendaal,Belgium,\N,EBSL,1,E,Europe/Brussels
312,Brustem Airfield Sint Truiden,Sint-truiden,Belgium,\N,EBST,1,E,Europe/Brussels
313,Saint Hubert Air Base,St.-hubert,Belgium,\N,EBSU,1,E,Europe/Brussels
314,Ursel Air Base,Ursel,Belgium,\N,EBUL,1,E,Europe/Brussels
315,Weelde Air Base,Weelde,Belgium,\N,EBWE,1,E,Europe/Brussels
316,Zoersel (Oostmalle) Airfield,Zoersel,Belgium,OBL,EBZR,1,E,Europe/Brussels
317,Flugplatz Bautzen,Bautzen,Germany,\N,EDAB,1,E,Europe/Berlin
318,Altenburg-Nobitz Airport,Altenburg,Germany,AOC,EDAC,1,E,Europe/Berlin
319,Dessau Airfield,Dessau,Germany,\N,EDAD,1,E,Europe/Berlin
320,Eisenhüttenstadt Airfield,Eisenhuettenstadt,Germany,\N,EDAE,1,E,Europe/Berlin
322,Großenhain Airport,Suhl,Germany,\N,EDAK,1,E,Europe/Berlin
323,Merseburg Airport,Muehlhausen,Germany,\N,EDAM,1,E,Europe/Berlin
324,Halle-Oppin Airport,Halle,Germany,\N,EDAQ,1,E,Europe/Berlin
325,Riesa-Göhlis Airport,Riesa,Germany,IES,EDAU,1,E,Europe/Berlin
326,Rechlin-Lärz Airport,Rechlin-laerz,Germany,REB,EDAX,1,E,Europe/Berlin
327,Strausberg Airport,Strausberg,Germany,\N,EDAY,1,E,Europe/Berlin
328,Schönhagen Airport,Schoenhagen,Germany,QXH,EDAZ,1,E,Europe/Berlin
329,Barth Airport,Barth,Germany,BBH,EDBH,1,E,Europe/Berlin
330,Jena-Schöngleina Airfield,Jena,Germany,\N,EDBJ,1,E,Europe/Berlin
331,Kyritz Airport,Kyritz,Germany,\N,EDBK,1,E,Europe/Berlin
332,"Magdeburg ""City"" Airport",Magdeburg,Germany,ZMG,EDBM,1,E,Europe/Berlin
333,Rothenburg/Görlitz Airport,Rothenburg/ol,Germany,\N,EDBR,1,E,Europe/Berlin
334,Anklam Airfield,Anklam,Germany,\N,EDCA,1,E,Europe/Berlin
335,Cottbus-Drewitz Airport,Cottbus,Germany,CBU,EDCD,1,E,Europe/Berlin
336,Kamenz Airport,Kamenz,Germany,\N,EDCM,1,E,Europe/Berlin
337,Berlin-Schönefeld Airport,Berlin,Germany,SXF,EDDB,1,E,Europe/Berlin
338,Dresden Airport,Dresden,Germany,DRS,EDDC,1,E,Europe/Berlin
339,Erfurt Airport,Erfurt,Germany,ERF,EDDE,1,E,Europe/Berlin
340,Frankfurt am Main Airport,Frankfurt,Germany,FRA,EDDF,1,E,Europe/Berlin
341,Münster Osnabrück Airport,Munster,Germany,FMO,EDDG,1,E,Europe/Berlin
342,Hamburg Airport,Hamburg,Germany,HAM,EDDH,1,E,Europe/Berlin
343,Berlin-Tempelhof International Airport,Berlin,Germany,THF,EDDI,1,E,Europe/Berlin
344,Cologne Bonn Airport,Cologne,Germany,CGN,EDDK,1,E,Europe/Berlin
345,Düsseldorf Airport,Duesseldorf,Germany,DUS,EDDL,1,E,Europe/Berlin
346,Munich Airport,Munich,Germany,MUC,EDDM,1,E,Europe/Berlin
347,Nuremberg Airport,Nuernberg,Germany,NUE,EDDN,1,E,Europe/Berlin
348,Leipzig/Halle Airport,Leipzig,Germany,LEJ,EDDP,1,E,Europe/Berlin
349,Saarbrücken Airport,Saarbruecken,Germany,SCN,EDDR,1,E,Europe/Berlin
350,Stuttgart Airport,Stuttgart,Germany,STR,EDDS,1,E,Europe/Berlin
351,Berlin-Tegel Airport,Berlin,Germany,TXL,EDDT,1,E,Europe/Berlin
352,Hannover Airport,Hannover,Germany,HAJ,EDDV,1,E,Europe/Berlin
353,Bremen Airport,Bremen,Germany,BRE,EDDW,1,E,Europe/Berlin
354,Frankfurt-Egelsbach Airport,Egelsbach,Germany,QEF,EDFE,1,E,Europe/Berlin
355,Frankfurt-Hahn Airport,Hahn,Germany,HHN,EDFH,1,E,Europe/Berlin
356,Mannheim-City Airport,Mannheim,Germany,MHG,EDFM,1,E,Europe/Berlin
357,Allendorf/Eder Airport,Allendorf,Germany,\N,EDFQ,1,E,Europe/Berlin
358,Worms Airport,Worms,Germany,\N,EDFV,1,E,Europe/Berlin
359,Mainz-Finthen Airport,Mainz,Germany,\N,EDFZ,1,E,Europe/Berlin
360,Eisenach-Kindel Airport,Eisenach,Germany,EIB,EDGE,1,E,Europe/Berlin
361,Siegerland Airport,Siegerland,Germany,SGE,EDGS,1,E,Europe/Berlin
362,Hamburg-Finkenwerder Airport,Hamburg,Germany,XFW,EDHI,1,E,Europe/Berlin
363,Kiel-Holtenau Airport,Kiel,Germany,KEL,EDHK,1,E,Europe/Berlin
364,Lübeck Blankensee Airport,Luebeck,Germany,LBC,EDHL,1,E,Europe/Berlin
365,Flugplatz Dahlemer Binz,Dahlemer Binz,Germany,\N,EDKV,1,E,Europe/Berlin
366,Meinerzhagen Airport,Meinerzhagen,Germany,\N,EDKZ,1,E,Europe/Berlin
367,Arnsberg-Menden Airport,Arnsberg,Germany,\N,EDLA,1,E,Europe/Berlin
368,Essen Mulheim Airport,Essen,Germany,ESS,EDLE,1,E,Europe/Berlin
369,Bielefeld Airport,Bielefeld,Germany,BFE,EDLI,1,E,Europe/Berlin
370,Mönchengladbach Airport,Moenchengladbach,Germany,MGL,EDLN,1,E,Europe/Berlin
371,Paderborn Lippstadt Airport,Paderborn,Germany,PAD,EDLP,1,E,Europe/Berlin
372,Stadtlohn-Vreden Airport,Stadtlohn,Germany,\N,EDLS,1,E,Europe/Berlin
373,Dortmund Airport,Dortmund,Germany,DTM,EDLW,1,E,Europe/Berlin
374,Augsburg Airport,Augsburg,Germany,AGB,EDMA,1,E,Europe/Berlin
375,Biberach a.d. Riß Airfield,Biberach,Germany,\N,EDMB,1,E,Europe/Berlin
376,Eggenfelden Airport,Eggenfelden,Germany,\N,EDME,1,E,Europe/Berlin
377,Mindelheim-Mattsies Airfield,Mindelheim,Germany,\N,EDMN,1,E,Europe/Berlin
378,Oberpfaffenhofen Airport,Oberpfaffenhofen,Germany,OBF,EDMO,1,E,Europe/Berlin
379,Straubing Airport,Straubing,Germany,RBM,EDMS,1,E,Europe/Berlin
380,Vilshofen Airport,Vilshofen,Germany,\N,EDMV,1,E,Europe/Berlin
381,Leutkirch-Unterzeil Airport,Leutkirch,Germany,\N,EDNL,1,E,Europe/Berlin
382,Friedrichshafen Airport,Friedrichshafen,Germany,FDH,EDNY,1,E,Europe/Berlin
383,Schwerin Parchim Airport,Parchim,Germany,SZW,EDOP,1,E,Europe/Berlin
384,Stendal-Borstel Airport,Stendal,Germany,\N,EDOV,1,E,Europe/Berlin
385,Aalen-Heidenheim/Elchingen Airport,Aalen-heidenheim,Germany,\N,EDPA,1,E,Europe/Berlin
386,Bayreuth Airport,Bayreuth,Germany,BYU,EDQD,1,E,Europe/Berlin
387,Burg Feuerstein Airport,Burg Feuerstein,Germany,URD,EDQE,1,E,Europe/Berlin
388,Hof-Plauen Airport,Hof,Germany,HOQ,EDQM,1,E,Europe/Berlin
389,Haßfurt-Schweinfurt Airport,Hassfurt,Germany,\N,EDQT,1,E,Europe/Berlin
390,Koblenz-Winningen Airfield,Koblenz,Germany,\N,EDRK,1,E,Europe/Berlin
391,Trier-Föhren Airport,Trier,Germany,\N,EDRT,1,E,Europe/Berlin
392,Speyer Airfield,Speyer,Germany,\N,EDRY,1,E,Europe/Berlin
393,Zweibrücken Airport,Zweibruecken,Germany,ZQW,EDRZ,1,E,Europe/Berlin
394,Donaueschingen-Villingen Airport,Donaueschingen,Germany,ZQL,EDTD,1,E,Europe/Berlin
395,Freiburg i. Br. Airport,Freiburg,Germany,\N,EDTF,1,E,Europe/Berlin
396,Mengen-Hohentengen Airport,Mengen,Germany,\N,EDTM,1,E,Europe/Berlin
397,Adolf Würth Airport,Schwaebisch Hall,Germany,\N,EDTY,1,E,Europe/Berlin
398,Finsterwalde/Schacksdorf Airport,Soest,Germany,\N,EDUS,1,E,Europe/Berlin
399,Braunschweig-Wolfsburg Airport,Braunschweig,Germany,BWE,EDVE,1,E,Europe/Berlin
400,Kassel-Calden Airport,Kassel,Germany,KSF,EDVK,1,E,Europe/Berlin
401,Hildesheim Airport,Hildesheim,Germany,\N,EDVM,1,E,Europe/Berlin
402,Bremerhaven Airport,Bremerhaven,Germany,BRV,EDWB,1,E,Europe/Berlin
403,Emden Airport,Emden,Germany,EME,EDWE,1,E,Europe/Berlin
404,Leer-Papenburg Airport,Leer,Germany,\N,EDWF,1,E,Europe/Berlin
405,Wilhelmshaven-Mariensiel Airport,Wilhelmshaven,Germany,WVN,EDWI,1,E,Europe/Berlin
406,Borkum Airport,Borkum,Germany,BMK,EDWR,1,E,Europe/Berlin
407,Norderney Airport,Norderney,Germany,NRD,EDWY,1,E,Europe/Berlin
408,Flensburg-Schäferhaus Airport,Flensburg,Germany,FLF,EDXF,1,E,Europe/Berlin
409,Rendsburg-Schachtholm Airport,Rendsburg,Germany,\N,EDXR,1,E,Europe/Berlin
410,Westerland Sylt Airport,Westerland,Germany,GWT,EDXW,1,E,Europe/Berlin
411,Ämari Air Base,Armari Air Force Base,Estonia,\N,EEEI,2,E,Europe/Tallinn
412,Kärdla Airport,Kardla,Estonia,KDL,EEKA,2,E,Europe/Tallinn
413,Kuressaare Airport,Kuressaare,Estonia,URE,EEKE,2,E,Europe/Tallinn
414,Pärnu Airport,Parnu,Estonia,EPU,EEPU,2,E,Europe/Tallinn
415,Lennart Meri Tallinn Airport,Tallinn-ulemiste International,Estonia,TLL,EETN,2,E,Europe/Tallinn
416,Tartu Airport,Tartu,Estonia,TAY,EETU,2,E,Europe/Tallinn
417,Enontekio Airport,Enontekio,Finland,ENF,EFET,2,E,Europe/Helsinki
418,Eura Airport,Eura,Finland,\N,EFEU,2,E,Europe/Helsinki
419,Halli Airport,Halli,Finland,KEV,EFHA,2,E,Europe/Helsinki
420,Helsinki Malmi Airport,Helsinki,Finland,HEM,EFHF,2,E,Europe/Helsinki
421,Helsinki Vantaa Airport,Helsinki,Finland,HEL,EFHK,2,E,Europe/Helsinki
422,Hameenkyro Airport,Hameenkyro,Finland,\N,EFHM,2,E,Europe/Helsinki
423,Hanko Airport,Hanko,Finland,\N,EFHN,2,E,Europe/Helsinki
424,Hyvinkää Airfield,Hyvinkaa,Finland,HYV,EFHV,2,E,Europe/Helsinki
425,Kiikala Airport,Kikala,Finland,\N,EFIK,2,E,Europe/Helsinki
426,Immola Airport,Immola,Finland,\N,EFIM,2,E,Europe/Helsinki
427,Kitee Airport,Kitee,Finland,KTQ,EFIT,2,E,Europe/Helsinki
428,Ivalo Airport,Ivalo,Finland,IVL,EFIV,2,E,Europe/Helsinki
429,Joensuu Airport,Joensuu,Finland,JOE,EFJO,2,E,Europe/Helsinki
430,Jyvaskyla Airport,Jyvaskyla,Finland,JYV,EFJY,2,E,Europe/Helsinki
431,Kauhava Airport,Kauhava,Finland,KAU,EFKA,2,E,Europe/Helsinki
432,Kemi-Tornio Airport,Kemi,Finland,KEM,EFKE,2,E,Europe/Helsinki
433,Kajaani Airport,Kajaani,Finland,KAJ,EFKI,2,E,Europe/Helsinki
434,Kauhajoki Airport,Kauhajoki,Finland,KHJ,EFKJ,2,E,Europe/Helsinki
435,Kokkola-Pietarsaari Airport,Kruunupyy,Finland,KOK,EFKK,2,E,Europe/Helsinki
436,Kemijarvi Airport,Kemijarvi,Finland,\N,EFKM,2,E,Europe/Helsinki
437,Kuusamo Airport,Kuusamo,Finland,KAO,EFKS,2,E,Europe/Helsinki
438,Kittilä Airport,Kittila,Finland,KTT,EFKT,2,E,Europe/Helsinki
439,Kuopio Airport,Kuopio,Finland,KUO,EFKU,2,E,Europe/Helsinki
440,Lahti Vesivehmaa Airport,Vesivehmaa,Finland,QLF,EFLA,2,E,Europe/Helsinki
441,Lappeenranta Airport,Lappeenranta,Finland,LPP,EFLP,2,E,Europe/Helsinki
442,Mariehamn Airport,Mariehamn,Finland,MHQ,EFMA,2,E,Europe/Mariehamn
443,Menkijarvi Airport,Menkijarvi,Finland,\N,EFME,2,E,Europe/Helsinki
444,Mikkeli Airport,Mikkeli,Finland,MIK,EFMI,2,E,Europe/Helsinki
445,Nummela Airport,Nummela,Finland,\N,EFNU,2,E,Europe/Helsinki
446,Oulu Airport,Oulu,Finland,OUL,EFOU,2,E,Europe/Helsinki
447,Piikajarvi Airport,Piikajarvi,Finland,\N,EFPI,2,E,Europe/Helsinki
448,Pori Airport,Pori,Finland,POR,EFPO,2,E,Europe/Helsinki
449,Pudasjärvi Airport,Pudasjarvi,Finland,\N,EFPU,2,E,Europe/Helsinki
450,Pyhäsalmi Airport,Pyhasalmi,Finland,\N,EFPY,2,E,Europe/Helsinki
451,Raahe Pattijoki Airport,Pattijoki,Finland,\N,EFRH,2,E,Europe/Helsinki
452,Rantasalmi Airport,Rantasalmi,Finland,\N,EFRN,2,E,Europe/Helsinki
453,Rovaniemi Airport,Rovaniemi,Finland,RVN,EFRO,2,E,Europe/Helsinki
454,Rayskala Airport,Rayskala,Finland,\N,EFRY,2,E,Europe/Helsinki
455,Savonlinna Airport,Savonlinna,Finland,SVL,EFSA,2,E,Europe/Helsinki
456,Selanpaa Airport,Selanpaa,Finland,\N,EFSE,2,E,Europe/Helsinki
457,Sodankyla Airport,Sodankyla,Finland,SOT,EFSO,2,E,Europe/Helsinki
458,Tampere-Pirkkala Airport,Tampere,Finland,TMP,EFTP,2,E,Europe/Helsinki
459,Teisko Airport,Teisko,Finland,\N,EFTS,2,E,Europe/Helsinki
460,Turku Airport,Turku,Finland,TKU,EFTU,2,E,Europe/Helsinki
461,Utti Air Base,Utti,Finland,UTI,EFUT,2,E,Europe/Helsinki
462,Vaasa Airport,Vaasa,Finland,VAA,EFVA,2,E,Europe/Helsinki
463,Varkaus Airport,Varkaus,Finland,VRK,EFVR,2,E,Europe/Helsinki
464,Ylivieska Airfield,Ylivieska-raudaskyla,Finland,YLI,EFYL,2,E,Europe/Helsinki
465,Belfast International Airport,Belfast,United Kingdom,BFS,EGAA,0,E,Europe/London
466,St Angelo Airport,Enniskillen,United Kingdom,ENK,EGAB,0,E,Europe/London
467,George Best Belfast City Airport,Belfast,United Kingdom,BHD,EGAC,0,E,Europe/London
468,City of Derry Airport,Londonderry,United Kingdom,LDY,EGAE,0,E,Europe/London
469,Birmingham International Airport,Birmingham,United Kingdom,BHX,EGBB,0,E,Europe/London
470,Coventry Airport,Coventry,United Kingdom,CVT,EGBE,0,E,Europe/London
471,Leicester Airport,Leicester,United Kingdom,\N,EGBG,0,E,Europe/London
472,Gloucestershire Airport,Golouchestershire,United Kingdom,GLO,EGBJ,0,E,Europe/London
474,Wolverhampton Halfpenny Green Airport,Halfpenny Green,United Kingdom,\N,EGBO,0,E,Europe/London
475,Cotswold Airport,Pailton,United Kingdom,GBA,EGBP,0,E,Europe/London
476,Turweston Airport,Turweston,United Kingdom,\N,EGBT,0,E,Europe/London
477,Wellesbourne Mountford Airport,Wellesbourne,United Kingdom,\N,EGBW,0,E,Europe/London
478,Manchester Airport,Manchester,United Kingdom,MAN,EGCC,0,E,Europe/London
479,Manchester Woodford Airport,Woodfort,United Kingdom,\N,EGCD,0,E,Europe/London
480,Royal Marines Base Chivenor Airport,Chivenor,United Kingdom,\N,EGDC,0,E,Europe/London
481,Newquay Cornwall Airport,Newquai,United Kingdom,NQY,EGHQ,0,E,Europe/London
482,RAF Lyneham,Lyneham,United Kingdom,LYE,EGDL,0,E,Europe/London
483,MoD Boscombe Down Airport,Boscombe Down,United Kingdom,\N,EGDM,0,E,Europe/London
484,RNAS Culdrose,Culdrose,United Kingdom,\N,EGDR,0,E,Europe/London
485,MoD St. Athan,St. Athan,United Kingdom,\N,EGDX,0,E,Europe/London
486,RNAS Yeovilton,Yeovilton,United Kingdom,YEO,EGDY,0,E,Europe/London
487,Haverfordwest Airport,Haverfordwest,United Kingdom,HAW,EGFE,0,E,Europe/London
488,Cardiff International Airport,Cardiff,United Kingdom,CWL,EGFF,0,E,Europe/London
489,Swansea Airport,Swansea,United Kingdom,SWS,EGFH,0,E,Europe/London
490,Bristol Airport,Bristol,United Kingdom,BRS,EGGD,0,E,Europe/London
491,Liverpool John Lennon Airport,Liverpool,United Kingdom,LPL,EGGP,0,E,Europe/London
492,London Luton Airport,London,United Kingdom,LTN,EGGW,0,E,Europe/London
493,Plymouth City Airport,Plymouth,United Kingdom,PLH,EGHD,0,E,Europe/London
494,Bournemouth Airport,Bournemouth,United Kingdom,BOH,EGHH,0,E,Europe/London
495,Southampton Airport,Southampton,United Kingdom,SOU,EGHI,0,E,Europe/London
496,Lasham Airport,Lasham,United Kingdom,QLA,EGHL,0,E,Europe/London
497,Alderney Airport,Alderney,Guernsey,ACI,EGJA,0,E,Europe/Guernsey
498,Guernsey Airport,Guernsey,Guernsey,GCI,EGJB,0,E,Europe/Guernsey
499,Jersey Airport,Jersey,Jersey,JER,EGJJ,0,E,Europe/Jersey
500,Shoreham Airport,Shoreham By Sea,United Kingdom,ESH,EGKA,0,E,Europe/London
501,London Biggin Hill Airport,Biggin Hill,United Kingdom,BQH,EGKB,0,E,Europe/London
502,London Gatwick Airport,London,United Kingdom,LGW,EGKK,0,E,Europe/London
503,London City Airport,London,United Kingdom,LCY,EGLC,0,E,Europe/London
504,Farnborough Airport,Farnborough,United Kingdom,FAB,EGLF,0,E,Europe/London
505,Chalgrove Airport,Chalsgrove,United Kingdom,\N,EGLJ,0,E,Europe/London
506,Blackbushe Airport,Blackbushe,United Kingdom,BBS,EGLK,0,E,Europe/London
507,London Heathrow Airport,London,United Kingdom,LHR,EGLL,0,E,Europe/London
508,Southend Airport,Southend,United Kingdom,SEN,EGMC,0,E,Europe/London
509,Lydd Airport,Lydd,United Kingdom,LYX,EGMD,0,E,Europe/London
510,Kent International Airport,Manston,United Kingdom,MSE,EGMH,0,E,Europe/London
511,Brough Airport,Brough,United Kingdom,\N,EGNB,0,E,Europe/London
512,Carlisle Airport,Carlisle,United Kingdom,CAX,EGNC,0,E,Europe/London
513,Retford Gamston Airport,Repton,United Kingdom,\N,EGNE,0,E,Europe/London
514,Blackpool International Airport,Blackpool,United Kingdom,BLK,EGNH,0,E,Europe/London
515,Humberside Airport,Humberside,United Kingdom,HUY,EGNJ,0,E,Europe/London
516,Barrow Walney Island Airport,Barrow Island,United Kingdom,BWF,EGNL,0,E,Europe/London
517,Leeds Bradford Airport,Leeds,United Kingdom,LBA,EGNM,0,E,Europe/London
518,Warton Airport,Warton,United Kingdom,WRT,EGNO,0,E,Europe/London
519,Hawarden Airport,Hawarden,United Kingdom,CEG,EGNR,0,E,Europe/London
520,Isle of Man Airport,Isle Of Man,Isle of Man,IOM,EGNS,0,E,Europe/Isle_of_Man
521,Newcastle Airport,Newcastle,United Kingdom,NCL,EGNT,0,E,Europe/London
522,Durham Tees Valley Airport,Teesside,United Kingdom,MME,EGNV,0,E,Europe/London
523,East Midlands Airport,East Midlands,United Kingdom,EMA,EGNX,0,E,Europe/London
524,Llanbedr Airport,Llanbedr,United Kingdom,\N,EGOD,0,E,Europe/London
525,RAF Ternhill,Ternhill,United Kingdom,\N,EGOE,0,E,Europe/London
526,RAF Shawbury,Shawbury,United Kingdom,\N,EGOS,0,E,Europe/London
528,RAF Woodvale,Woodvale,United Kingdom,\N,EGOW,0,E,Europe/London
529,Kirkwall Airport,Kirkwall,United Kingdom,KOI,EGPA,0,E,Europe/London
530,Sumburgh Airport,Sumburgh,United Kingdom,LSI,EGPB,0,E,Europe/London
531,Wick Airport,Wick,United Kingdom,WIC,EGPC,0,E,Europe/London
532,Aberdeen Dyce Airport,Aberdeen,United Kingdom,ABZ,EGPD,0,E,Europe/London
533,Inverness Airport,Inverness,United Kingdom,INV,EGPE,0,E,Europe/London
534,Glasgow International Airport,Glasgow,United Kingdom,GLA,EGPF,0,E,Europe/London
535,Edinburgh Airport,Edinburgh,United Kingdom,EDI,EGPH,0,E,Europe/London
536,Islay Airport,Islay,United Kingdom,ILY,EGPI,0,E,Europe/London
537,Glasgow Prestwick Airport,Prestwick,United Kingdom,PIK,EGPK,0,E,Europe/London
538,Benbecula Airport,Benbecula,United Kingdom,BEB,EGPL,0,E,Europe/London
539,Scatsta Airport,Scatsta,United Kingdom,SCS,EGPM,0,E,Europe/London
540,Dundee Airport,Dundee,United Kingdom,DND,EGPN,0,E,Europe/London
541,Stornoway Airport,Stornoway,United Kingdom,SYY,EGPO,0,E,Europe/London
542,Tiree Airport,Tiree,United Kingdom,TRE,EGPU,0,E,Europe/London
543,RAF Leuchars,Leuchars,United Kingdom,ADX,EGQL,0,E,Europe/London
544,RAF Lossiemouth,Lossiemouth,United Kingdom,LMO,EGQS,0,E,Europe/London
545,Cambridge Airport,Cambridge,United Kingdom,CBG,EGSC,0,E,Europe/London
546,Peterborough Business Airport,Peterborough,United Kingdom,\N,EGSF,0,E,Europe/London
547,Norwich International Airport,Norwich,United Kingdom,NWI,EGSH,0,E,Europe/London
548,London Stansted Airport,London,United Kingdom,STN,EGSS,0,E,Europe/London
549,North Weald Airport,North Weald,United Kingdom,\N,EGSX,0,E,Europe/London
550,Sheffield City Heliport,Fowlmere,United Kingdom,\N,EGSY,0,E,Europe/London
551,Cranfield Airport,Cranfield,United Kingdom,\N,EGTC,0,E,Europe/London
552,Exeter International Airport,Exeter,United Kingdom,EXT,EGTE,0,E,Europe/London
553,Bristol Filton Airport,Bristol,United Kingdom,FZO,EGTG,0,E,Europe/London
554,Oxford (Kidlington) Airport,Oxford,United Kingdom,OXF,EGTK,0,E,Europe/London
555,RAF Benson,Benson,United Kingdom,BEX,EGUB,0,E,Europe/London
556,RAF Lakenheath,Lakenheath,United Kingdom,LKZ,EGUL,0,E,Europe/London
557,RAF Mildenhall,Mildenhall,United Kingdom,MHZ,EGUN,0,E,Europe/London
558,RAF Wattisham,Wattisham,United Kingdom,\N,EGUW,0,E,Europe/London
559,RAF Wyton,Wyton,United Kingdom,QUY,EGUY,0,E,Europe/London
560,RAF Fairford,Fairford,United Kingdom,FFD,EGVA,0,E,Europe/London
561,RAF Brize Norton,Brize Norton,United Kingdom,BZZ,EGVN,0,E,Europe/London
562,RAF Odiham,Odiham,United Kingdom,ODH,EGVO,0,E,Europe/London
563,DCAE Cosford Air Base,Cosford,United Kingdom,\N,EGWC,0,E,Europe/London
564,RAF Northolt,Northolt,United Kingdom,NHT,EGWU,0,E,Europe/London
565,RAF Coningsby,Coningsby,United Kingdom,QCY,EGXC,0,E,Europe/London
566,RAF Dishforth,Dishforth,United Kingdom,\N,EGXD,0,E,Europe/London
567,Leeming Airport,Leeming,United Kingdom,\N,EGXE,0,E,Europe/London
568,Leeds East Airport,Church Fenton,United Kingdom,\N,EGXG,0,E,Europe/London
569,RAF Honington,Honington,United Kingdom,BEQ,EGXH,0,E,Europe/London
570,RAF Cottesmore,Cottesmore,United Kingdom,\N,EGXJ,0,E,Europe/London
571,RAF Scampton,Scampton,United Kingdom,SQZ,EGXP,0,E,Europe/London
572,RAF Wittering,Wittering,United Kingdom,\N,EGXT,0,E,Europe/London
573,RAF Linton-On-Ouse,Linton-on-ouse,United Kingdom,HRT,EGXU,0,E,Europe/London
574,RAF Waddington,Waddington,United Kingdom,WTN,EGXW,0,E,Europe/London
575,RAF Topcliffe,Topcliffe,United Kingdom,\N,EGXZ,0,E,Europe/London
576,RAF Cranwell,Cranwell,United Kingdom,\N,EGYD,0,E,Europe/London
577,RAF Barkston Heath,Barkston Heath,United Kingdom,\N,EGYE,0,E,Europe/London
578,RAF Marham,Marham,United Kingdom,KNF,EGYM,0,E,Europe/London
579,Mount Pleasant Airport,Mount Pleasant,Falkland Islands,MPN,EGYP,-3,U,Atlantic/Stanley
580,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,EHAM,1,E,Europe/Amsterdam
581,Budel Airfield Kempen,Weert,Netherlands,\N,EHBD,1,E,Europe/Amsterdam
582,Maastricht Aachen Airport,Maastricht,Netherlands,MST,EHBK,1,E,Europe/Amsterdam
583,Deelen Air Base,Deelen,Netherlands,\N,EHDL,1,E,Europe/Amsterdam
584,Drachten Airport,Drachten,Netherlands,\N,EHDR,1,E,Europe/Amsterdam
585,Eindhoven Airport,Eindhoven,Netherlands,EIN,EHEH,1,E,Europe/Amsterdam
586,Eelde Airport,Groningen,Netherlands,GRQ,EHGG,1,E,Europe/Amsterdam
587,Gilze Rijen Air Base,Gilze-rijen,Netherlands,GLZ,EHGR,1,E,Europe/Amsterdam
588,De Kooy Airport,De Kooy,Netherlands,DHR,EHKD,1,E,Europe/Amsterdam
589,Lelystad Airport,Lelystad,Netherlands,LEY,EHLE,1,E,Europe/Amsterdam
590,Leeuwarden Air Base,Leeuwarden,Netherlands,LWR,EHLW,1,E,Europe/Amsterdam
591,Rotterdam The Hague Airport,Rotterdam,Netherlands,RTM,EHRD,1,E,Europe/Amsterdam
592,Soesterberg Air Base,Soesterberg,Netherlands,UTC,EHSB,1,E,Europe/Amsterdam
593,Twente Airport,Enschede,Netherlands,ENS,EHTW,1,E,Europe/Amsterdam
594,Valkenburg Naval Air Base,Valkenburg,Netherlands,LID,EHVB,1,E,Europe/Amsterdam
595,Woensdrecht Air Base,Woensdrecht,Netherlands,WOE,EHWO,1,E,Europe/Amsterdam
596,Cork Airport,Cork,Ireland,ORK,EICK,0,E,Europe/Dublin
597,Galway Airport,Galway,Ireland,GWY,EICM,0,E,Europe/Dublin
599,Dublin Airport,Dublin,Ireland,DUB,EIDW,0,E,Europe/Dublin
600,Ireland West Knock Airport,Connaught,Ireland,NOC,EIKN,0,E,Europe/Dublin
601,Kerry Airport,Kerry,Ireland,KIR,EIKY,0,E,Europe/Dublin
602,Casement Air Base,Casement,Ireland,\N,EIME,0,E,Europe/Dublin
603,Shannon Airport,Shannon,Ireland,SNN,EINN,0,E,Europe/Dublin
604,Sligo Airport,Sligo,Ireland,SXL,EISG,0,E,Europe/Dublin
605,Waterford Airport,Waterford,Ireland,WAT,EIWF,0,E,Europe/Dublin
607,Aarhus Airport,Aarhus,Denmark,AAR,EKAH,1,E,Europe/Copenhagen
608,Billund Airport,Billund,Denmark,BLL,EKBI,1,E,Europe/Copenhagen
609,Copenhagen Kastrup Airport,Copenhagen,Denmark,CPH,EKCH,1,E,Europe/Copenhagen
